2022-10-27 18:28:39,021 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: poll_exit
2022-10-27 18:28:39,021 DEBUG   SenderThread:59990 [sender.py:send():302] send: stats
2022-10-27 18:28:39,021 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: defer
2022-10-27 18:28:39,021 INFO    SenderThread:59990 [sender.py:send_request_defer():455] handle sender defer: 2
2022-10-27 18:28:39,021 INFO    SenderThread:59990 [sender.py:transition_state():459] send defer: 3
2022-10-27 18:28:39,022 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: defer
2022-10-27 18:28:39,022 INFO    HandlerThread:59990 [handler.py:handle_request_defer():164] handle defer: 3
2022-10-27 18:28:39,022 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: defer
2022-10-27 18:28:39,022 INFO    SenderThread:59990 [sender.py:send_request_defer():455] handle sender defer: 3
2022-10-27 18:28:39,022 INFO    SenderThread:59990 [sender.py:transition_state():459] send defer: 4
2022-10-27 18:28:39,022 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: defer
2022-10-27 18:28:39,022 INFO    HandlerThread:59990 [handler.py:handle_request_defer():164] handle defer: 4
2022-10-27 18:28:39,022 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:39,023 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:39,023 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: defer
2022-10-27 18:28:39,023 INFO    SenderThread:59990 [sender.py:send_request_defer():455] handle sender defer: 4
2022-10-27 18:28:39,023 INFO    SenderThread:59990 [sender.py:transition_state():459] send defer: 5
2022-10-27 18:28:39,023 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: defer
